marca,modelo,ano,km,preco_eur,combustivel,transmissao,condicao,localizacao,data_anuncio,url,titulo,imagem_url,pagina_origem,recolhido_em
BMW,M4 DKG,2014.0,94100.0,50990.0,,,,Aveleda,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-m4-dkg-ID8PXfFl.html,BMW M4 DKG,,7,2026-06-21 23:46
BMW,i3 (94,2017.0,91000.0,15490.0,,,,Corroios,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-i3-94-ah-ID8Q0vBq.html,BMW i3 (94 Ah),,7,2026-06-21 23:46
BMW,X1 18,2018.0,145675.0,19500.0,,,,Massamá E Monte Abraão,Para o topo hoje às 23:25,https://www.standvirtual.com/carros/anuncio/bmw-x1-18-i-sdrive-auto-ID8PY6ky.html,BMW X1 18 i sDrive Auto,,7,2026-06-21 23:46
BMW,X6 40,2010.0,212074.0,23000.0,,,,"Santa Iria De Azoia, São João Da Talha E Bobadela",Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x6-40-d-xdrive-ID8Q0xpc.html,BMW X6 40 d xDrive,,7,2026-06-21 23:46
BMW,X5 25,2015.0,239039.0,20999.0,,,,Alcobaça,Hoje às 13:52,https://www.standvirtual.com/carros/anuncio/bmw-x5-25-d-sdrive-comfort-7l-ID8PZreO.html,BMW X5 25 d sDrive Comfort 7L,,7,2026-06-21 23:46
BMW,535d M5,2005.0,278000.0,15400.0,,,,"Esposende, Marinhas E Gandra",20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-535d-m5-pack-m-iuc-antigo-mecnica-imaculada-IDJmgQh.html?search_reason=search%7Corganic,BMW 535d M5 Pack M IUC Antigo Mecânica Imaculada,,7,2026-06-21 23:46
BMW,"120, Sport,",2008.0,304000.0,6990.0,,,,Esgueira,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-120-sport-2-0cc-177cv-muito-boa-condio-IDJsyzO.html?search_reason=search%7Corganic,"BMW 120, Sport, 2.0cc, 177cv, Muito Boa Condição!",,7,2026-06-21 23:46
BMW,320d 200cv,2009.0,410000.0,3500.0,,,,Ericeira,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-320d-200cv-2009-jantes-19-ler-anncio-com-avaria-IDJiGBX.html?search_reason=search%7Corganic,"BMW 320d 200cv (2009) - Jantes 19"" - Ler Anúncio (Com Avaria)",,7,2026-06-21 23:46
BMW,330 e,2020.0,84157.0,24950.0,,,,"Algés, Linda-A-Velha E Cruz Quebrada-Dafundo",Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-330-e-auto-ID8Q0uIe.html,BMW 330 e Auto,,7,2026-06-21 23:46
BMW,318D -,2014.0,97000.0,13750.0,,,,Falagueira-Venda Nova,Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-318d-s-97-000-quilmetros-comprovveis-IDJpI1q.html?search_reason=search%7Cpromoted,Bmw 318D - Só 97.000 quilómetros comprováveis,https://ireland.apollo.olxcdn.com:443/v1/files/su2xomd4y7273-PT/image;s=150x113;q=50,8,2026-06-21 23:46
BMW,325 Ci,2002.0,192776.0,19990.0,,,,Rio Tinto,Para o topo hoje às 17:26,https://www.standvirtual.com/carros/anuncio/bmw-325-ci-ID8Q0yGM.html,BMW 325 Ci,https://ireland.apollo.olxcdn.com:443/v1/files/kiqkor6xsju11-PT/image;s=150x112;q=50,8,2026-06-21 23:46
BMW,420 Gran,2023.0,89850.0,39990.0,,,,Silvares,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-50-anos-m-auto-ID8Q0rCe.html,BMW 420 Gran Coupé d Pack 50 anos M Auto,https://ireland.apollo.olxcdn.com:443/v1/files/m606r5q2l3wk2-PT/image;s=150x113;q=50,8,2026-06-21 23:46
BMW,218 Active,2015.0,183222.0,13900.0,,,,Massamá E Monte Abraão,Para o topo hoje às 23:22,https://www.standvirtual.com/carros/anuncio/bmw-218-active-tourer-d-advantage-ID8Q0sQs.html,BMW 218 Active Tourer d Advantage,https://ireland.apollo.olxcdn.com:443/v1/files/b97f7h9n42x9-PT/image;s=150x112;q=50,8,2026-06-21 23:46
BMW,430 Gran,2016.0,101735.0,34990.0,,,,Trofa,Para o topo hoje às 21:26,https://www.standvirtual.com/carros/anuncio/bmw-430-gran-coup-i-xdrive-p-m-auto-ID8PZU2S.html,BMW 430 Gran Coupé i xDrive P.M Auto,https://ireland.apollo.olxcdn.com:443/v1/files/akzak9wtk3ou2-PT/image;s=150x113;q=50,8,2026-06-21 23:46
BMW,318 d,2016.0,82000.0,20000.0,,,,Agualva E Mira-Sintra,Para o topo hoje às 21:58,https://www.standvirtual.com/carros/anuncio/bmw-318-d-pack-m-ID8Q0iCy.html,BMW 318 d Pack M,,8,2026-06-21 23:46
BMW,320 d,2008.0,313147.0,6900.0,,,,Parque das Nações,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-320-d-auto-ID8Q0xHN.html,BMW 320 d Auto,,8,2026-06-21 23:46
BMW,118 d,2013.0,261852.0,8750.0,,,,"Arcos De Valdevez (Salvador), Vila Fonche E Parada",Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-118-d-line-sport-ID8Q0zb4.html,BMW 118 d Line Sport,,8,2026-06-21 23:46
BMW,X2 18,2018.0,72487.0,23450.0,,,,Marvila,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x2-18-i-sdrive-auto-advantage-ID8Q0x2B.html,BMW X2 18 i sDrive Auto Advantage,,8,2026-06-21 23:46
BMW,X3 20,2015.0,269000.0,12700.0,,,,Santo Antão E São Julião Do Tojal,19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x3-20-d-xdrive-pack-m-auto-ID8Q0APl.html,BMW X3 20 d xDrive Pack M Auto,,8,2026-06-21 23:46
BMW,520 D,2012.0,304000.0,9000.0,,,,Ílhavo (São Salvador),20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-520-d-de-02-12-IDJjdqC.html?search_reason=search%7Corganic,BMW 520 D DE 02/12,,8,2026-06-21 23:46
BMW,320 d,2012.0,189508.0,17990.0,,,,Fânzeres E São Pedro Da Cova,Para o topo hoje às 10:45,https://www.standvirtual.com/carros/anuncio/bmw-320-d-sport-line-ID8Q0lGU.html,BMW 320 d Sport Line,,8,2026-06-21 23:46
BMW,X3 30,2025.0,20500.0,62900.0,,,,Urgezes,Para o topo hoje às 15:25,https://www.standvirtual.com/carros/anuncio/bmw-x3-30-e-xdrive-pack-m-desportivo-ID8Q0AgM.html,BMW X3 30 e xDrive Pack M Desportivo,,8,2026-06-21 23:46
BMW,328i F30,,193000.0,17500.0,,,,Viseu,Para o topo a 17 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-328i-f30-pack-luxury-IDIZidk.html?search_reason=search%7Cpromoted,BMW 328i F30 Pack LUXURY,,8,2026-06-21 23:46
BMW,418 d,2017.0,193500.0,18000.0,,,,Viana do Castelo,Hoje às 11:48,https://www.standvirtual.com/carros/anuncio/bmw-418-d-pack-m-ID8Q0BbX.html,BMW 418 d Pack M,,8,2026-06-21 23:46
BMW,X3 20,2010.0,217000.0,15400.0,,,,Maia,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x3-20-d-xdrive-auto-ID8Q0eB0.html,BMW X3 20 d xDrive Auto,,8,2026-06-21 23:46
BMW,330 i,2018.0,112000.0,36689.0,,,,Lamego,Para o topo a 18 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-330-i-pack-m-auto-ID8Q0iRO.html,BMW 330 i Pack M Auto,,8,2026-06-21 23:46
BMW,318 d,2019.0,165000.0,21500.0,,,,Vila Verde,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-318-d-line-sport-auto-ID8PYEVP.html,BMW 318 d Line Sport Auto,,8,2026-06-21 23:46
BMW,420 d,2014.0,215700.0,22990.0,,,,Merelim (São Pedro) E Frossos,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-420-d-pack-m-auto-ID8PXDJG.html,BMW 420 d Pack M Auto,,8,2026-06-21 23:46
Volkswagen,T ROC,2016.0,23000.0,26000.0,,,,Espinho,20 de junho de 2026,https://www.olx.pt/d/anuncio/vw-t-roc-23000-km-1-dono-IDJslsR.html?search_reason=search%7Corganic,VW T ROC 23000 km 1 dono,,8,2026-06-21 23:46
BMW,e90 320d,2005.0,359000.0,6500.0,,,,Ermesinde,Hoje às 12:25,https://www.olx.pt/d/anuncio/bmw-e90-320d-sedan-IDJt1YO.html?search_reason=search%7Corganic,BMW e90 320d Sedan,,8,2026-06-21 23:46
BMW,520 d,2017.0,64941.0,28990.0,,,,Laranjeiro E Feijó,Hoje às 21:06,https://www.standvirtual.com/carros/anuncio/bmw-520-d-xdrive-aut-m-sport-edition-ID8Q0zym.html,BMW 520 d xDrive Aut. M Sport Edition,,8,2026-06-21 23:46
BMW,118 d,2015.0,179658.0,15999.0,,,,Gafanha Da Encarnação,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-118-d-m-sport-ID8Q0x2J.html,BMW 118 d M Sport,,8,2026-06-21 23:46
BMW,XM 50e,2026.0,1.0,155540.0,,,,Porto Salvo,Para o topo hoje às 22:08,https://www.standvirtual.com/carros/anuncio/bmw-xm-50e-ID8PYGGk.html,BMW XM 50e,,8,2026-06-21 23:46
BMW,118 d,2011.0,191000.0,10750.0,,,,Cervães,Para o topo hoje às 11:02,https://www.standvirtual.com/carros/anuncio/bmw-118-d-pack-m-ID8PZWLj.html,BMW 118 d Pack M,,8,2026-06-21 23:46
BMW,320d Touring,2008.0,244000.0,8400.0,,,,Corroios,06 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-320d-touring-177cv-nacional-excelente-estado-IDJnGX6.html?search_reason=search%7Cpromoted,BMW 320d Touring 177cv Nacional - Excelente estado,,8,2026-06-21 23:46
BMW,120 dA,2012.0,190342.0,15000.0,,,,Barcarena,Para o topo hoje às 18:29,https://www.standvirtual.com/carros/anuncio/bmw-120-da-line-sport-ID8Q0w7s.html,BMW 120 dA Line Sport,,8,2026-06-21 23:46
BMW,X1 18,2016.0,179000.0,17500.0,,,,Maia,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x1-18-d-sdrive-auto-line-sport-ID8Q0ybu.html,BMW X1 18 d sDrive Auto Line Sport,,8,2026-06-21 23:46
BMW,X2 25,2021.0,51291.0,24980.0,,,,Queluz E Belas,Para o topo hoje às 21:25,https://www.standvirtual.com/carros/anuncio/bmw-x2-25-e-xdrive-advantage-ID8Q0AT6.html,BMW X2 25 e xDrive Advantage,,8,2026-06-21 23:46
BMW,X6 30,2010.0,267000.0,17000.0,,,,Barreiro E Lavradio,Hoje às 09:23,https://www.olx.pt/d/anuncio/bmw-x6-30-d-xdrive-IDJt0Xk.html?search_reason=search%7Corganic,BMW X6 30 d xDrive,,8,2026-06-21 23:46
BMW,420 d,2014.0,190000.0,23500.0,,,,Ribeirão,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-420-d-pack-m-ID8Q0xOG.html,BMW 420 d Pack M,,8,2026-06-21 23:46
BMW,520 d,2018.0,174000.0,23750.0,,,,Aldão,20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8Q0v9T.html,BMW 520 d Pack M Auto,,8,2026-06-21 23:46
BMW,118d Edition,2017.0,99600.0,16990.0,,,,"Real, Dume E Semelhe",Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-118d-edition-m-sport-shadow-IDJjJ7E.html?search_reason=search%7Corganic,BMW 118d Edition M Sport Shadow,,8,2026-06-21 23:46
BMW,X1 SDrive,2017.0,165000.0,14900.0,,,,Sendim,20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-x1-sdrive-16d-IDJsWsC.html?search_reason=search%7Corganic,Bmw X1 SDrive 16d,,8,2026-06-21 23:46
BMW,118 d,2011.0,179000.0,15990.0,,,,Pedroso E Seixezelo,20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-118-d-limited-edition-lifestyle-c-m-sport-pack-ID8Q0vhF.html,BMW 118 d Limited Edition Lifestyle c/ M Sport Pack,,8,2026-06-21 23:46
BMW,X2 16,2019.0,133027.0,25900.0,,,,Rans,Hoje às 17:30,https://www.standvirtual.com/carros/anuncio/bmw-x2-16-d-sdrive-pack-m-ID8Q0i2b.html,BMW X2 16 d sDrive Pack M,,8,2026-06-21 23:46
BMW,e92 325i,,,6000.0,,,,"Almargem Do Bispo, Pêro Pinheiro E Montelavar",Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-e92-325i-convertido-IDIL2yb.html?search_reason=search%7Cpromoted,Bmw e92 325i convertido,,8,2026-06-21 23:46
BMW,X1 18,2011.0,202486.0,10850.0,,,,Tamel (São Veríssimo),Para o topo hoje às 15:03,https://www.standvirtual.com/carros/anuncio/bmw-x1-18-d-sdrive-ID8PXgM3.html,BMW X1 18 d sDrive,,8,2026-06-21 23:46
BMW,116 i,2017.0,148000.0,11900.0,,,,Matosinhos E Leça Da Palmeira,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-116-i-line-sport-ID8Q0lTS.html,BMW 116 i Line Sport,,8,2026-06-21 23:46
BMW,320 d,2016.0,167900.0,19700.0,,,,Viseu,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-320-d-auto-pack-m-ID8Q0ueM.html,BMW 320 d Auto Pack M,,8,2026-06-21 23:46
BMW,Serie 1,2012.0,110000.0,11299.0,,,,Belém,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-serie-1-116d-IDJsIYu.html?search_reason=search%7Corganic,BMW Serie 1 116d,,8,2026-06-21 23:46
BMW,530 d,2010.0,418169.0,9990.0,,,,Palmeira,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-530-d-auto-ID8Q0l6X.html,BMW 530 d Auto,,8,2026-06-21 23:46
BMW,520 d,2016.0,165867.0,17990.0,,,,Barreiro,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-ID8Q0jEx.html,BMW 520 d Line Luxury,,8,2026-06-21 23:46
BMW,X1 16,2017.0,178897.0,16890.0,,,,Moure,Hoje às 10:58,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-line-sport-ID8Q0hBb.html,BMW X1 16 d sDrive Line Sport,,8,2026-06-21 23:46
BMW,318D Touring,2013.0,219500.0,9900.0,,,,"Oeiras E São Julião Da Barra, Paço De Arcos E Caxias",Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-318d-touring-line-sport-nacional-IDJqzk7.html?search_reason=search%7Corganic,BMW 318D Touring Line Sport NACIONAL,,8,2026-06-21 23:46
BMW,220 Coupe,2016.0,228000.0,14500.0,,,,Matosinhos E Leça Da Palmeira,Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-220-coupe-como-novo-2016-IDJgCnS.html?search_reason=search%7Corganic,Bmw 220 Coupe Como Novo 2016,,8,2026-06-21 23:46
BMW,530 e,2021.0,50000.0,34999.0,,,,Cidade Da Maia,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-530-e-pack-desportivo-m-ID8Q0xOV.html,BMW 530 e Pack Desportivo M,,8,2026-06-21 23:46
BMW,730 i,2006.0,205000.0,10900.0,,,,São Torcato,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-730-i-ID8Q0zaR.html,BMW 730 i,https://ireland.apollo.olxcdn.com:443/v1/files/3zjef5ks1vrc1-PT/image;s=150x113;q=50,9,2026-06-21 23:46
BMW,X2 20,2018.0,225000.0,17990.0,,,,Vila Nova de Gaia,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x2-20-d-xdrive-auto-ID8PW0cG.html,BMW X2 20 d xDrive Auto,https://ireland.apollo.olxcdn.com:443/v1/files/3glhtltm6fcd1-PT/image;s=150x113;q=50,9,2026-06-21 23:46
BMW,X4 xDrive20d,2022.0,134000.0,39000.0,,,,"Santo Tirso, Couto (Santa Cristina E São Miguel) E Burgães",Para o topo hoje às 14:41,https://www.olx.pt/d/anuncio/bmw-x4-xdrive20d-pack-m-2022-negocivel-IDJqWVp.html?search_reason=search%7Cpromoted,BMW X4 xDrive20d — Pack M — 2022- NEGOCIÁVEL,https://ireland.apollo.olxcdn.com:443/v1/files/28stclfo5o3m2-PT/image;s=150x113;q=50,9,2026-06-21 23:46
BMW,230 M,2018.0,100038.0,29950.0,,,,"Nossa Senhora Da Vila, Nossa Senhora Do Bispo E Silveiras",Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-230-m-c-extras-IDJqIWR.html?search_reason=search%7Corganic,BMW 230 M C/ EXTRAS,https://ireland.apollo.olxcdn.com:443/v1/files/y3g701614fhd-PT/image;s=150x168;q=50,9,2026-06-21 23:46
Carro,de garagem,2011.0,205000.0,12200.0,,,,Cabração E Moreira Do Lima,Hoje às 21:42,https://www.olx.pt/d/anuncio/carro-de-garagem-IDJt5lN.html?search_reason=search%7Corganic,Carro de garagem,https://ireland.apollo.olxcdn.com:443/v1/files/yxsqahfhr7143-PT/image;s=150x267;q=50,9,2026-06-21 23:46
BMW,320 d,2008.0,280000.0,9000.0,,,,Madalena,Hoje às 11:06,https://www.standvirtual.com/carros/anuncio/bmw-320-d-navigation-ID8Q0BbM.html,BMW 320 d Navigation,,9,2026-06-21 23:46
BMW,420 Gran,2022.0,152620.0,38000.0,,,,"Aver-O-Mar, Amorim E Terroso",Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8PZMRR.html,BMW 420 Gran Coupé d Pack M Auto,,9,2026-06-21 23:46
BMW,116 d,2015.0,229000.0,9750.0,,,,Alverca Do Ribatejo E Sobralinho,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-116-d-line-sport-IDJsudc.html?search_reason=search%7Corganic,BMW 116 d Line Sport,,9,2026-06-21 23:46
BMW,316 d,2013.0,160000.0,11900.0,,,,Bucelas,Para o topo a 18 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-316-d-line-sport-ID8Q0fwY.html,BMW 316 d Line Sport,,9,2026-06-21 23:46
BMW,X1,,213145.0,9750.0,,,,Massamá E Monte Abraão,19 de junho de 2026,https://www.olx.pt/d/anuncio/automvel-bmw-x1-IDJsKsr.html?search_reason=search%7Corganic,Automóvel BMW X1,,9,2026-06-21 23:46
BMW,225xe Active,2020.0,31457.0,20990.0,,,,Rio Tinto,Hoje às 21:50,https://www.standvirtual.com/carros/anuncio/bmw-225xe-active-tourer-advantage-ID8PZPVf.html,BMW 225xe Active Tourer Advantage,,9,2026-06-21 23:46
BMW,318 d,2013.0,178238.0,17980.0,,,,Guia,Para o topo hoje às 20:30,https://www.standvirtual.com/carros/anuncio/bmw-318-d-auto-pack-m-ID8Q0wes.html,BMW 318 d Auto Pack M,,9,2026-06-21 23:46
BMW,E39 528i,,206000.0,4500.0,,,,Quarteira,Hoje às 12:22,https://www.olx.pt/d/anuncio/bmw-e39-528i-em-perfeito-estado-IDJt1jV.html?search_reason=search%7Corganic,BMW E39 528i em perfeito estado,,9,2026-06-21 23:46
BMW,420 Gran,2016.0,247488.0,23990.0,,,,Guia,Para o topo hoje às 17:50,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8PZX1b.html,BMW 420 Gran Coupé d Pack M Auto,,9,2026-06-21 23:46
BMW,E92 Pack,2010.0,226000.0,17990.0,,,,Ribeira,16 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-e92-pack-m-lci-IDJlu74.html?search_reason=search%7Cpromoted,BMW E92 Pack M LCI,,9,2026-06-21 23:46
BMW,X6 M,2009.0,88900.0,39500.0,,,,Sacavém E Prior Velho,Para o topo hoje às 16:03,https://www.standvirtual.com/carros/anuncio/bmw-x6-m-standard-ID8PLwHp.html,BMW X6 M Standard,,9,2026-06-21 23:46
BMW,520 d,2012.0,259000.0,13990.0,,,,São João Das Lampas E Terrugem,Para o topo hoje às 20:42,https://www.standvirtual.com/carros/anuncio/bmw-520-d-sport-aut-ID8PYfDj.html,BMW 520 d Sport-Aut.,,9,2026-06-21 23:46
BMW,118 d,2009.0,303000.0,6990.0,,,,Valongo,Hoje às 16:57,https://www.standvirtual.com/carros/anuncio/bmw-118-d-dpf-edition-sport-ID8Q0Bft.html,BMW 118 d DPF Edition Sport,,9,2026-06-21 23:46
BMW,520i E60,2004.0,286000.0,5600.0,,,,Anais,Para o topo a 20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-520i-e60-gpl-IDJbLVE.html?search_reason=search%7Corganic,BMW 520i E60 GPL,,9,2026-06-21 23:46
BMW,X2 20,2018.0,112031.0,29750.0,,,,Abraveses,Hoje às 19:37,https://www.standvirtual.com/carros/anuncio/bmw-x2-20-d-xdrive-auto-pack-m-ID8Q0enF.html,BMW X2 20 d xDrive Auto Pack M,,9,2026-06-21 23:46
BMW,420 Gran,2019.0,151000.0,25999.0,,,,Gafanha Da Encarnação,18 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8Q0Aq4.html,BMW 420 Gran Coupé d Pack M Auto,,9,2026-06-21 23:46
BMW,F22 220d,2015.0,183000.0,21900.0,,,,Grijó E Sermonde,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-f22-220d-look-m2-competition-IDJpmWh.html?search_reason=search%7Corganic,Bmw F22 220d look M2 Competition,,9,2026-06-21 23:46
BMW,520D,2011.0,273000.0,10950.0,,,,"Torres Novas (São Pedro), Lapas E Ribeira Branca",Hoje às 22:55,https://www.olx.pt/d/anuncio/carrinha-bmw-520d-IDJt6yy.html?search_reason=search%7Corganic,Carrinha Bmw 520D,,9,2026-06-21 23:46
BMW,E92 320D,2010.0,165000.0,14500.0,,,,São Domingos de Rana,20 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-e92-320d-184cv-IDJsTSP.html?search_reason=search%7Corganic,BMW E92 320D 184cv,,9,2026-06-21 23:46
BMW,118i -,2009.0,137000.0,9000.0,,,,Arganil,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-118i-cabrio-IDJsJBg.html?search_reason=search%7Corganic,BMW 118i - Cabrio,,9,2026-06-21 23:46
BMW,116 i,2021.0,82000.0,17500.0,,,,Parque das Nações,Hoje às 23:00,https://www.standvirtual.com/carros/anuncio/bmw-116-i-advantage-ID8Q0Bji.html,BMW 116 i Advantage,,9,2026-06-21 23:46
BMW,X5 4.4i,2000.0,207000.0,8000.0,,,,"Gondomar (São Cosme), Valbom E Jovim",Para o topo a 01 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-x5-4-4i-motor-v8-IDJpSTB.html?search_reason=search%7Cpromoted,Bmw X5 4.4i motor V8,,9,2026-06-21 23:46
BMW,X2 16,2021.0,84100.0,25950.0,,,,Algueirão-Mem Martins,Para o topo hoje às 09:51,https://www.standvirtual.com/carros/anuncio/bmw-x2-16-d-sdrive-auto-ID8PV5yD.html,BMW X2 16 d sDrive Auto,,9,2026-06-21 23:46
BMW,120 d,2012.0,240000.0,9990.0,,,,Charneca De Caparica E Sobreda,Para o topo a 19 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-120-d-xdrive-line-sport-ID8PTVue.html,BMW 120 d xDrive Line Sport,,9,2026-06-21 23:46
BMW,318D Luxury,2015.0,184000.0,14950.0,,,,Matosinhos,Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/carrinha-bmw-318d-luxury-nacional-IDJqqKi.html?search_reason=search%7Corganic,Carrinha BMW 318D Luxury Nacional,,9,2026-06-21 23:46
BMW,116 d,2022.0,181000.0,15750.0,,,,Algueirão-Mem Martins,19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-116-d-line-sport-auto-IDJpD1w.html?search_reason=search%7Corganic,BMW 116 d Line Sport Auto,,9,2026-06-21 23:46
BMW,116 d,2013.0,297000.0,7950.0,,,,Vila Nova de Famalicão,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-116-d-edynamics-line-sport-ID8Q0yvI.html,BMW 116 d EDynamics Line Sport,,9,2026-06-21 23:46
BMW,120 d,2011.0,236000.0,11750.0,,,,Benfica,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-120-d-ID8Q0xQ0.html,BMW 120 d,,9,2026-06-21 23:46
BMW,X4 M,2024.0,25500.0,130000.0,,,,Lisboa,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-x4-m-competition-ID8Q0xlm.html,BMW X4 M Competition,,9,2026-06-21 23:46
BMW,520d Pack,2007.0,460000.0,5900.0,,,,Ílhavo (São Salvador),Para o topo a 19 de junho de 2026,https://www.olx.pt/d/anuncio/bmw-520d-pack-m-nacional-IDJqIGm.html?search_reason=search%7Corganic,Bmw 520d Pack M Nacional,,9,2026-06-21 23:46
BMW,X3 xDrive20d,2013.0,214700.0,13900.0,,,,Rio de Mouro,Hoje às 20:15,https://www.olx.pt/d/anuncio/bmw-x3-xdrive20d-automtica-ano-2013-com-214-700-km-em-bom-estado-geral-IDJt5sJ.html?search_reason=search%7Corganic,"BMW X3 xDrive20d automática, ano 2013, com 214.700 km, em bom estado geral.",,9,2026-06-21 23:46
BMW,740 d,2020.0,190000.0,47950.0,,,,Valongo,20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-740-d-xdrive-pack-m-auto-ID8Q0B4U.html,BMW 740 d xDrive Pack M Auto,,9,2026-06-21 23:46
BMW,420 d,2014.0,182000.0,22990.0,,,,Esgueira,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-420-d-pack-m-auto-ID8Q0xsU.html,BMW 420 d Pack M Auto,,9,2026-06-21 23:46
BMW,M5 Standard,2019.0,85500.0,80500.0,,,,Nelas,Para o topo hoje às 12:06,https://www.standvirtual.com/carros/anuncio/bmw-m5-standard-ID8Q0zR5.html,BMW M5 Standard,,9,2026-06-21 23:46
BMW,SUV X1,2020.0,,19000.0,,,,Matosinhos E Leça Da Palmeira,28 de maio de 2026,https://www.olx.pt/d/anuncio/bmw-suv-x1-xdrive-caixa-automatica-hibrid-plug-in-220cv-trao-4-x-4-IDJ0vX0.html?search_reason=search%7Cpromoted,BMW SUV X1 xDrive caixa automatica hibrid plug-in 220cv tração 4 x 4,,9,2026-06-21 23:46
BMW,320 d,2022.0,93310.0,34500.0,,,,Rio Maior,Para o topo hoje às 15:49,https://www.standvirtual.com/carros/anuncio/bmw-320-d-pack-m-auto-ID8Q0mn8.html,BMW 320 d Pack M Auto,,9,2026-06-21 23:46
BMW,X5 30,2009.0,342500.0,15000.0,,,,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim)",Hoje às 17:50,https://www.standvirtual.com/carros/anuncio/bmw-x5-30-d-xdrive-ID8PV6KE.html,BMW X5 30 d xDrive,,9,2026-06-21 23:46
BMW,320 d,2012.0,230500.0,16500.0,,,,Rio Tinto,Para o topo a 20 de junho de 2026,https://www.standvirtual.com/carros/anuncio/bmw-320-d-cabrio-ID8PZTFW.html,BMW 320 d Cabrio,,9,2026-06-21 23:46
